0.70079,0.54722,0.70356,0.66190,0.16917,0.14559,0.31518
0.78012,0.52083,0.74704,0.28667,0.24284,0.33716,0.34630
0.71911,0.52083,0.68379,0.21286,0.24284,0.32567,0.57977
0.80971,0.62500,0.69960,0.29762,0.26057,0.29885,0.36965
0.74865,0.50000,0.58498,0.33238,0.44202,0.08812,0.64591
0.72242,0.77083,0.70356,0.32286,0.28649,0.09195,0.71206
0.76970,0.66528,0.69960,0.53333,0.14325,0.12261,0.28405
0.51172,0.53472,0.66403,0.27524,0.36289,0.20307,0.44747
0.71996,0.83611,0.84190,0.36190,0.19372,0.11494,0.38132
0.79822,0.37500,0.88933,0.21905,0.14188,0.13793,0.36187
0.81159,0.61111,0.57708,0.27762,0.33561,0.33333,0.52918
0.45964,0.54167,0.69565,0.27000,0.36289,0.25670,0.30739
0.47489,0.79861,0.72332,0.85143,0.48431,0.29885,0.58755
0.61200,0.52222,0.91304,0.27381,0.26739,0.11494,0.53307
0.80748,0.77778,0.59289,0.24762,0.33288,0.15709,0.46304
0.80618,0.62500,0.40316,0.28190,0.35334,0.14559,0.53696
0.62665,0.99306,0.58498,0.30333,0.17599,0.05364,0.48249
0.78343,0.50694,0.74704,0.25476,0.24284,0.27586,0.42802
0.78892,0.50972,0.73518,0.32143,0.18554,0.09195,0.42412
0.76016,0.52222,0.70356,0.28762,0.22374,0.21839,0.36576
0.80722,0.65972,0.41107,0.27714,0.35334,0.23755,0.41245
0.32896,0.75000,0.60079,0.29000,0.38063,0.15326,0.55642
0.79624,0.50625,0.69960,0.28476,0.18554,0.17625,0.50195
0.72390,0.85347,0.83004,0.30476,0.22920,0.16092,0.43191
0.52781,0.77083,0.79051,0.32762,0.27285,0.11111,0.20233
0.51682,0.91667,0.56522,0.22048,0.00000,0.12644,0.15175
0.63514,0.84236,0.79447,0.41429,0.13779,0.08046,0.40078
0.77532,0.51389,0.60474,0.26190,0.44202,0.08429,0.28405
0.81549,0.36111,0.88538,0.33810,0.15143,0.06897,0.15175
0.80920,0.79167,0.60474,0.25714,0.44202,0.34100,0.42802
0.81790,0.54167,0.50593,0.31571,0.36289,0.18774,0.45136
0.81581,0.31250,0.90909,0.30476,0.20873,0.12261,0.23735
0.76031,0.43750,0.77075,0.41429,0.36289,0.20690,0.59533
0.65078,0.81250,0.63241,0.38571,0.43929,0.21456,0.51751
0.80853,0.77083,0.72332,0.22952,0.34516,0.26820,0.49027
0.80722,0.83333,0.71146,0.19000,0.37790,0.19540,0.49027
0.77336,0.52083,0.69960,0.27667,0.56889,0.27969,0.42412
0.50208,0.95139,0.62846,0.26571,0.32742,0.11877,0.42023
0.81585,0.57639,0.51779,0.29286,0.33561,0.24904,0.51362
0.58835,0.51597,0.73913,0.33190,0.22374,0.33333,0.45136
0.61051,0.87500,0.72727,0.36190,0.13506,0.08429,0.28405
0.82578,0.14583,0.98419,0.26667,0.08049,0.18391,0.08171
0.81753,0.57639,0.50593,0.29048,0.56889,0.17625,0.66926
0.81424,0.63889,0.69960,0.29429,0.26057,0.17241,0.37743
0.80276,0.88194,0.71146,0.29762,0.07094,0.15326,0.01167
0.78238,0.49931,0.62451,0.29333,0.18554,0.18391,0.42802
0.81406,0.66667,0.34387,0.31190,0.26467,0.20307,0.42802
0.76940,0.51389,0.60474,0.25095,0.44202,0.04598,0.49027
0.70015,0.76389,0.75494,0.33143,0.41883,0.22605,0.36576
0.81337,0.65278,0.40711,0.33524,0.26467,0.22222,0.46304
0.56696,0.85417,0.79447,0.53000,0.14461,0.21839,0.22179
0.83132,0.77083,0.64427,0.23190,0.34516,0.13027,0.65759
0.66981,0.69444,0.84190,0.53286,0.25784,0.11877,0.46304
0.68368,0.83333,0.81423,0.28000,0.15825,0.11111,0.25292
0.81055,0.70139,0.66008,0.35286,0.29195,0.33333,0.49027
0.51560,0.88125,0.79447,0.42857,0.15689,0.16475,0.35409
0.51499,0.88194,0.66798,0.21095,0.29468,0.21839,0.52529
0.72303,0.91667,0.73913,0.31238,0.48295,0.33333,0.41245
0.70660,0.79167,0.72727,0.32190,0.50341,0.26437,0.31518
0.13384,0.88889,0.60870,0.22905,0.01774,0.16092,0.38521
0.62056,0.66667,0.78261,0.82381,0.30559,0.18008,0.50195
0.64686,0.86806,0.63636,0.37143,0.17326,0.16475,0.23346
0.73740,0.49306,0.59289,0.25000,0.44202,0.18008,0.33463
0.63579,0.65972,0.80237,0.40667,0.32879,0.33716,0.43580
0.81681,0.77083,0.57708,0.19571,0.44202,0.14943,0.15175
0.72520,0.55347,0.71937,0.42381,0.20327,0.40230,0.47082
0.57665,0.64583,0.69170,0.62333,0.16371,0.16475,0.47082
0.79859,0.56944,0.52174,0.29143,0.33561,0.26820,0.61868
0.68553,0.84722,0.79051,0.19524,0.27831,0.16858,0.58366
0.45540,0.79861,0.69565,0.32238,0.33015,0.13027,0.57977
0.60338,0.79167,0.62055,0.32476,0.05593,0.09962,0.01556
0.81510,0.51597,0.72332,0.27238,0.33288,0.28736,0.73541
0.72826,0.76389,0.79842,0.31238,0.56753,0.37931,0.56420
0.58912,0.90278,0.70356,0.29190,0.11460,0.22605,0.33852
0.58655,0.84028,0.69170,0.28571,0.12415,0.18774,0.00778
0.50278,0.75694,0.64427,0.30810,0.33424,0.18391,0.38521
0.81663,0.53472,0.48617,0.29810,0.36289,0.11877,0.71984
0.80513,0.78472,0.60474,0.28476,0.34516,0.22222,0.43969
0.81925,0.66667,0.49802,0.28476,0.26057,0.18008,0.45136
0.70865,0.77778,0.80632,0.31667,0.44338,0.21073,0.55642
0.64594,0.70833,0.49407,0.28333,0.36835,0.23755,0.25292
0.66132,0.87569,0.79447,0.55714,0.17053,0.09195,0.10506
0.65836,0.73611,0.65217,0.34952,0.22920,0.06130,0.19844
0.82026,0.67361,0.59289,0.32810,0.26057,0.21073,0.60700
0.76670,0.50694,0.64427,0.30714,0.22374,0.13793,0.28016
0.64191,0.87222,0.79447,0.52857,0.16508,0.10345,0.18677
0.82291,0.52083,0.54941,0.34048,0.33288,0.27203,0.62257
0.72011,0.80556,0.71146,0.31952,0.34516,0.14559,0.52529
0.44170,0.92361,0.58498,0.22333,0.15962,0.15709,0.29572
0.51726,0.86806,0.69960,0.22810,0.00682,0.16092,0.28016
0.68574,0.72222,0.55336,0.28333,0.30832,0.17241,0.41634
0.63577,0.79167,0.69565,0.34762,0.15962,0.07663,0.57588
0.79153,0.46528,0.67194,0.30048,0.24284,0.24904,0.78988
0.70468,0.62778,0.74704,0.62381,0.25102,0.10345,0.35019
0.77532,0.44444,0.66008,0.27714,0.20600,0.31034,0.30739
0.87402,0.52639,0.85375,0.98571,0.20600,0.39464,0.55642
0.12742,0.72917,0.62055,0.29286,0.50068,0.34100,0.61479
0.80435,0.74306,0.62055,0.26810,0.29195,0.19540,0.65759
0.68954,0.65972,0.78656,0.69048,0.11050,0.13027,0.22957
0.40272,0.84722,0.84980,0.40000,0.19236,0.15709,0.21790
0.75101,0.50694,0.54545,0.37524,0.44202,0.13027,0.28405
0.64392,0.68056,0.78261,0.57857,0.14870,0.11111,0.43191
0.66730,0.79861,0.86166,0.50714,0.20873,0.09962,0.28794
0.76086,0.55833,0.76285,0.49524,0.20191,0.13793,0.36965
0.30338,0.57639,0.72727,0.27524,0.38472,0.30268,0.48638
0.81360,0.85417,0.60474,0.19190,0.39154,0.28352,0.53696
0.80318,0.65972,0.37945,0.31667,0.26467,0.24138,0.45136
0.63670,0.77778,0.81423,0.34524,0.44884,0.29502,0.70428
0.72803,0.79167,0.15810,0.20286,0.34516,0.21839,0.67315
0.58747,0.98611,0.62055,0.29190,0.43383,0.21073,0.19455
0.64067,1.00000,0.45850,0.28048,0.21282,0.00000,0.08171
0.65675,0.76181,0.75099,0.63333,0.17326,0.11111,0.35019
0.67161,0.77778,0.73913,0.32667,0.18827,0.09195,0.23346
0.75382,0.51042,0.66008,0.29333,0.22374,0.39847,0.58366
0.55893,0.86111,0.80632,0.63333,0.15143,0.08429,0.23346
0.80884,0.37500,0.81028,0.39524,0.27831,0.26437,0.78210
0.81141,0.63889,0.69170,0.32762,0.26057,0.20307,0.41245
0.80377,0.84028,0.50988,0.19571,0.60437,0.11494,0.40078
0.44287,0.93056,0.61660,0.17714,0.20055,0.12644,0.35409
0.81693,0.59028,0.50988,0.28524,0.33561,0.28352,0.54086
0.70570,0.75694,0.75494,0.30762,0.35880,0.22222,0.31518
0.85151,0.33333,0.82609,0.28571,0.07503,0.11877,0.10506
0.80814,0.81250,0.61660,0.18095,0.33288,0.23372,0.42412
0.80966,0.67361,0.37945,0.32238,0.35334,0.17625,0.45136
0.60444,0.87222,0.79051,0.63333,0.13233,0.13793,0.25681
0.53049,0.54861,0.79447,0.29476,0.38472,0.23755,0.63813
0.71377,0.76389,0.76285,0.31857,0.28104,0.23372,0.34241
0.80461,0.49653,0.64822,0.25143,0.18554,0.19923,0.49027
0.81085,0.50694,0.71146,0.32000,0.22374,0.40996,0.38521
0.47453,0.84653,0.81423,0.60476,0.18145,0.24138,0.13619
0.82092,0.31250,0.92885,0.29524,0.13097,0.12644,0.19066
0.80757,0.67361,0.46245,0.39095,0.35334,0.26820,0.54086
0.81700,0.77778,0.61660,0.21952,0.34516,0.17241,0.61089
0.67643,0.83056,0.88142,0.49048,0.12960,0.13793,0.44358
0.79635,0.63889,0.70751,0.72381,0.39700,0.40996,0.36187
0.81520,0.54167,0.51383,0.30524,0.36289,0.22605,0.42412
0.70293,0.75694,0.59289,0.32762,0.26057,0.18008,0.19844
0.80160,0.49931,0.69565,0.32048,0.18554,0.19157,0.54086
0.37112,0.91667,0.69565,0.18429,0.43383,0.60536,0.46304
0.75571,0.51389,0.60474,0.32381,0.22374,0.24521,0.35798
0.80890,0.56944,0.49407,0.28714,0.56889,0.21073,0.78599
0.37518,0.73611,0.67589,0.14619,0.23192,0.32567,0.68093
0.80773,0.40278,0.93281,0.23524,0.14598,0.13027,0.38521
0.74343,0.45139,0.60870,0.25810,0.44202,0.55172,0.72374
0.82030,0.75694,0.58103,0.21667,0.50068,0.27586,0.61089
0.57975,0.65417,0.86957,0.56286,0.29195,0.10728,0.52529
0.79886,0.52778,0.68379,0.37952,0.20600,0.28352,0.28405
0.81181,0.77778,0.58103,0.29048,0.50068,0.26820,0.35019
0.80692,0.66667,0.21344,0.32524,0.26467,0.21839,0.37354
0.76310,0.54653,0.81818,0.27048,0.38472,0.23755,0.59533
0.81156,0.60417,0.45455,0.28857,0.33561,0.22989,0.42412
0.81650,0.78472,0.53360,0.25667,0.50068,0.18391,0.61089
0.69819,0.78472,0.76285,0.32190,0.24557,0.15326,0.43191
0.67906,0.79167,0.59289,0.28857,0.50068,0.23372,0.54475
0.81538,0.77778,0.72727,0.22762,0.34516,0.22989,0.50584
0.76260,0.50694,0.61265,0.29524,0.22374,0.27969,0.33463
0.84392,0.29861,1.00000,0.31857,0.07640,0.13793,0.10117
0.58550,0.92361,0.64032,0.26190,0.29468,0.33333,0.07393
0.85176,0.20833,0.99209,0.25810,0.09141,0.25287,0.26848
0.41451,0.78472,0.63241,0.28714,0.50068,0.18008,0.73152
0.81016,0.79167,0.63241,0.25714,0.38881,0.37548,0.42802
0.81100,0.56944,0.49802,0.27571,0.56889,0.15326,0.52529
0.70394,0.76389,0.74308,0.32048,0.97681,0.34866,0.61868
0.81291,0.77778,0.71937,0.23476,0.34516,0.13410,0.45136
0.81297,0.68750,0.58103,0.32667,0.29195,0.23755,0.42412
0.52185,0.72917,0.65613,0.27762,0.14052,0.04981,0.85603
0.87099,0.00000,0.82609,0.00000,0.15143,0.49808,0.29572
0.81720,0.77778,0.58103,0.24619,0.50068,0.39464,0.81712
1.00000,0.42083,0.77866,1.00000,0.03820,0.11111,0.10506
0.54247,0.77778,0.74308,0.32619,0.28377,0.20307,0.33852
0.73277,0.74306,0.58893,0.26762,0.39154,0.31418,0.41634
0.56189,0.72361,0.34387,0.64762,0.74488,0.51724,0.84825
0.66051,0.72292,0.81423,0.70476,0.04638,0.09195,0.17121
0.68616,0.83750,0.80632,0.32857,0.24011,0.12644,0.30350
0.79415,0.43056,0.72332,0.26286,0.38336,0.30268,0.02335
0.81209,0.79861,0.62055,0.25333,0.40655,0.39847,0.48638
0.70525,0.46528,0.72332,0.28524,0.20600,0.28736,0.68093
0.77710,0.50694,0.56522,0.35333,0.44202,0.21073,0.55253
0.80839,0.65278,0.69170,0.29476,0.26057,0.18774,0.35798
0.85949,0.38194,0.79051,0.42857,0.06276,0.12644,0.08560
0.81036,0.53472,0.50988,0.31810,0.36289,0.24521,0.50195
0.48207,0.65278,0.82213,0.82857,0.16508,0.11494,0.45136
0.72565,0.50694,0.57312,0.37857,0.44202,0.12261,0.28794
0.81391,0.51389,0.58498,0.25143,0.33288,0.51341,0.47860
0.75252,0.76389,0.70356,0.23762,0.34516,0.16475,0.31128
0.80644,0.79167,0.63636,0.20333,0.40655,0.46360,0.46304
0.77679,0.44444,0.94466,0.39762,0.34652,0.18008,0.54864
0.68977,0.54861,0.88933,0.45238,0.20327,0.10728,0.22568
0.87769,0.46528,0.70751,0.27524,0.29195,0.13793,0.63035
0.76488,0.02083,0.96443,0.03333,0.04911,0.26820,0.10117
0.69914,0.74306,0.78656,0.67143,0.30696,0.08046,0.48638
0.81062,0.58333,0.51779,0.29286,0.33561,0.25670,0.69650
0.75232,0.55069,0.83399,0.70952,0.18963,0.10345,0.19844
0.54143,0.38611,0.93281,0.45714,0.14598,0.16475,0.36187
0.81611,0.63889,0.42292,0.29381,0.35334,0.23755,0.61868
0.64061,0.82222,0.86166,0.50476,0.13233,0.08812,0.30739
0.81090,0.63889,0.00000,0.31476,0.26467,0.21073,0.65759
0.61095,0.71458,0.98419,0.50000,0.41337,0.14943,0.56031
0.42340,0.91667,0.62055,0.16714,0.19645,0.34866,0.30739
0.80527,0.71528,0.58498,0.32714,0.29195,0.21456,0.46693
0.74666,0.45139,0.73123,0.27000,0.20600,0.20307,0.25681
0.80613,0.64583,0.38735,0.31762,0.26467,0.16858,0.72763
0.81977,0.76389,0.58498,0.30571,0.23192,0.15326,0.42412
0.69514,0.48611,0.64427,0.20000,0.29195,0.40230,0.56420
0.79002,0.57708,0.83399,0.22524,0.11050,0.11111,0.28016
0.72707,0.70833,0.84190,0.58333,0.24147,0.12261,0.47471
0.78892,0.50000,0.61660,0.25286,0.44202,0.08429,0.42412
0.59528,0.90278,0.58498,0.23571,0.18554,0.25287,0.15175
0.70409,0.83958,0.83399,0.47619,0.25648,0.13027,0.43191
0.65592,0.54167,0.87747,0.40952,0.41883,0.16475,0.36965
0.70066,0.80486,0.64822,0.72381,0.16235,0.12261,0.47082
0.81141,0.78472,0.71146,0.23381,0.34516,0.18008,0.50195
0.82579,0.77778,0.53755,0.22143,0.44202,0.16092,0.28794
0.51613,0.88194,0.72332,0.19238,0.33970,0.27586,0.30739
0.79467,0.56944,0.69565,0.49048,0.18554,0.10728,0.17510
0.67107,0.71250,0.52174,0.35238,0.33970,0.56322,0.33463
0.74072,0.72917,0.44664,0.35714,0.10778,0.10728,0.25681
0.81663,0.54167,0.49802,0.31952,0.36289,0.29119,0.30350
0.65010,0.55000,0.70356,0.42857,0.25648,0.15326,0.40078
0.87240,0.36042,0.86166,0.41429,0.12415,0.13793,0.25681
0.81204,0.76389,0.71146,0.23476,0.34516,0.18391,0.42412
0.78782,0.53472,0.68379,0.28143,0.56889,0.21839,0.54086
0.50911,0.79861,0.57708,0.30524,0.44748,0.26054,0.50973
0.80984,0.66667,0.62055,0.32143,0.26057,0.21839,0.57977
0.81655,0.50972,0.64822,0.28476,0.33288,0.40613,0.57198
0.82153,0.78472,0.58103,0.21714,0.44202,0.16092,0.27237
0.65888,0.45833,0.94862,0.39048,0.14461,0.07663,0.17510
0.81444,0.65972,0.69960,0.29857,0.26057,0.18774,0.45136
0.82213,0.54167,0.62055,0.29476,0.36289,0.21073,0.42802
0.75807,0.46806,0.61660,0.25619,0.44202,0.25670,0.11284
0.80841,0.64583,0.38735,0.36524,0.26467,0.21456,0.52918
0.84155,0.38889,0.79842,0.41429,0.30696,0.21456,0.79767
0.36972,0.90972,0.68775,0.18571,0.14870,0.37931,0.34630
0.75077,0.68056,0.83399,0.76190,0.22783,0.09962,0.46304
0.81789,0.71528,0.78656,0.71905,0.35061,0.27969,0.48638
0.60583,0.79861,0.67194,0.84143,0.30696,0.14176,0.37743
0.68610,0.65347,0.77866,0.67619,0.26739,0.13793,0.44747
0.39670,0.90278,0.64427,0.16381,0.19645,0.34866,0.43580
0.71091,0.72222,0.50198,0.26048,0.29195,0.29885,0.81323
0.64807,0.50694,0.87747,0.24905,0.19372,0.26437,0.32296
0.69285,0.78472,0.81818,0.31571,0.45839,0.39080,0.52529
0.65145,0.63889,0.85771,0.80476,0.37653,1.00000,0.72374
0.81108,0.77778,0.60870,0.21238,0.44202,0.13410,0.74708
0.00000,0.73611,0.58498,0.29429,0.29195,0.23372,0.72374
0.59292,0.85278,0.80632,0.40952,0.16917,0.10345,0.21790
0.77478,0.66667,0.71542,0.29762,0.26057,0.37931,0.43580
0.75848,0.74306,0.70751,0.42762,0.33697,0.12644,0.85992
0.76138,0.47986,0.73913,0.27048,0.20600,0.27969,0.89105
0.80900,0.79861,0.57312,0.29667,0.34516,0.21073,0.62257
0.62694,0.65069,0.84980,0.57429,0.27285,0.12261,0.50195
0.87451,0.34028,0.77866,0.84333,0.35607,0.42912,0.50973
0.68476,0.69792,0.81028,0.67143,0.38608,0.15709,0.55253
0.68261,0.38194,0.94071,0.40952,0.34106,0.40613,0.86381
0.55595,0.82708,0.77866,0.52857,0.31241,0.13793,0.50973
0.65278,0.79167,0.76285,0.33333,0.21828,0.10345,0.52529
0.69588,0.72917,0.50988,0.28476,0.30832,0.22605,0.23735
0.70593,0.76389,0.62055,0.31905,0.18963,0.13027,0.21012
0.69636,0.76389,0.72727,0.31619,0.27967,0.16858,0.46693
0.48810,0.53542,0.84980,0.26381,0.32333,0.08812,0.40856
0.89796,0.72361,0.84585,0.41429,0.10778,0.13793,0.33852
0.51539,0.89583,0.64822,0.23619,0.01228,0.16092,0.35019
0.84151,0.33333,0.84190,0.34857,0.02865,0.12261,0.04669
0.47944,0.76389,0.59289,0.34524,0.37790,0.23372,0.51751
0.81925,0.73611,0.64427,0.30476,0.14052,0.07280,0.69650
0.49849,0.97222,0.56522,0.29333,0.35061,0.20690,0.28016
0.71121,0.55556,0.73913,0.41429,0.15553,0.08046,0.29961
0.82393,0.64583,0.70356,0.29619,0.26057,0.22989,0.32685
0.79116,0.51389,0.49802,0.18905,0.24284,0.15709,0.60311
0.59191,0.50694,0.90514,0.26524,0.24829,0.14943,0.59533
0.82213,0.77083,0.69565,0.23143,0.34516,0.11111,0.42802
0.51685,0.89583,0.68379,0.19190,0.29604,0.16858,0.41245
0.57493,0.75000,0.61660,0.25952,0.23192,0.60153,0.72374
0.71269,0.76389,0.57708,0.30857,0.21282,0.06513,0.25292
0.65291,0.81944,0.58103,0.34429,0.22374,0.08812,0.55253
0.81252,0.78472,0.58498,0.22857,0.44202,0.37165,0.38911
0.81146,0.61111,0.49407,0.27095,0.35334,0.30268,0.35798
0.78013,0.50000,0.67589,0.26619,0.33288,0.15709,0.46693
0.67308,0.86875,0.78261,0.37619,0.15007,0.12644,0.32296
0.76957,0.48194,0.62846,0.26619,0.38336,0.21456,0.69261
0.77412,0.47222,0.61660,0.25143,0.24284,0.64751,0.46304
0.75051,0.54861,0.60474,0.28762,0.56889,0.25287,0.56420
0.70577,0.77778,0.61660,0.32048,0.17872,0.16475,0.34241
0.79886,0.50000,0.68775,0.33095,0.18554,0.14176,0.46304
0.78071,0.48958,0.52964,0.27429,0.38336,0.09579,0.56420
0.68482,0.78264,0.79051,0.40952,0.10914,0.18008,0.31518
0.61807,0.85903,0.81818,0.41429,0.20327,0.26820,0.30350
0.78108,0.42361,0.68775,0.35810,0.38336,0.14176,0.41245
0.63782,1.00000,0.60870,0.30048,0.45703,0.22222,0.07393
0.78352,0.72639,0.85771,0.50000,0.32469,0.62452,0.54086
0.66698,0.84028,0.64032,0.45048,0.31651,0.32567,0.26070
0.54490,0.83472,0.82213,0.39381,0.23465,0.14559,0.64591
0.59491,0.45833,0.58103,0.38000,0.44202,0.11494,0.11284
0.81592,0.36111,0.80237,0.40476,0.02456,0.11494,0.00000
0.79336,0.49236,0.58103,0.27619,0.18554,0.18391,0.46304
0.80706,0.67361,0.60870,0.29286,0.26057,0.27203,0.50195
0.53586,0.84028,0.79447,0.34857,0.39563,0.31418,0.53307
0.65650,0.86111,0.85771,0.32381,0.33697,0.34483,0.28794
0.81454,0.49306,0.62846,0.28667,0.33288,0.18008,0.42023
0.58563,0.79167,0.70751,0.33476,0.32606,0.14176,0.35798
0.81593,0.52083,0.64427,0.28000,0.22374,0.44061,0.42412
